service pair,PIP
2c69493091d84509b60957e3c60cdc9f <-> d20e2455b0434f95b9855acd760905a5,0.0
94c1337605bb446c90bc6c8e201e9819 <-> fb88517dfddb427c8aa520c811970276,0.0
a4b3a2fd3761469ba10e0ab16d1b55c7 <-> d20e2455b0434f95b9855acd760905a5,0.0
6889ecc1ff164eb7ab7bacd7d741aa2e <-> fe6def37a520457cab6ff1a8f5be0627,0.0
ac59e167973e4e8991f1233b82899e98 <-> 254372510419498b911a1bea2c4dd8ba,0.0
235a844d83fa4683affbe1d62adf2fbd <-> 506247ecc9634fcda2b83c9fdd65e51b,0.0
7617cddb56b5467da69609cd13ff150b <-> 802a9802cb494ed5ab3d102af47ee5fe,0.0
77b4e11cd1e24685be2f503cc4268e21 <-> ca47653695704b528f85f293f4feea24,0.0
d9890e9f2682486ca1e326870d88372d <-> 66cc39fe7e934bf2bf24ff6f6c559524,0.0
66c33bba143f486dbae84e6781c89866 <-> 5c5a98d06be244dcba9523e3b74d3719,0.0
bab2683448e04ef7b2d7a78196cfeffe <-> 60c1e4e3b09e4aa8b73e34b37ef50f98,0.0
1e2e706f38784649b351bc19af3f4477 <-> c9aa222614ec4c18b82c29ef1d15995e,0.0
d61da1870d664000b9b4dfa3d81e02bd <-> ec2decabdc5e4484984923188a389fa6,0.0
49698b4f23684a569ac46dfe237a1f6f <-> b599ea5facc54b3491c19d6f52057bbe,0.0
d17765c8afba473d8b722ccfaffd96f8 <-> 9a61014200f94a36827ff167d7f413de,0.0
c36aa7f025174baeb6ed267cf480f3c0 <-> 8d07717213c64953a432734b8c100a55,0.0
b9a3d0a4a4b14e508a3448213a9e28a2 <-> df840dc57fa643c4a2263c66929abcbd,0.0
7690023c372b4d68805bedc9538b3b55 <-> 1758f80c9988401b9072532189f1faf6,0.0
316187867f344601a8622333c9f03275 <-> f8f917fe770d40a799119757bafc5475,0.0
0df7ee329bbf401eb00d59a5e8e25b73 <-> 66bfae54837d4cbeb63643bff3f06ed9,0.0
ec2decabdc5e4484984923188a389fa6 <-> dc854ee703874e40b701e53b2cff1649,0.0
d35b5b35738d4443862d2b13c22696cd <-> 92c966bb415543e7866b70a0b56d1a79,0.0
a57825b87aed4deda1a98638126e4c48 <-> 5c5a98d06be244dcba9523e3b74d3719,0.0
d61da1870d664000b9b4dfa3d81e02bd <-> 6ea0038ecf3c4e41808c2a85f38c9c78,0.0
1aaba214c2ef4a67887514b45613a3f9 <-> e808ef733ecf4e47832a42132bc7e537,0.0
cb36b4ebfe2c48078e33f88e2e3559d9 <-> 3c6ab461aa654d53b1ca52f188a734c3,0.0
cefa47243b0f48bbb0cbe46b926bcff3 <-> 63bd864351b84cf6b05645a8423290d6,0.0
a4641b2985944c338dec7db1eba440c9 <-> b2b95b20aa0242e882363816d15b13e8,0.0
ab8b9fe58da24107b25bb0416374afc1 <-> 07f414501e5c4d25828c25ab6ff5abd2,0.0
7048420b6f974ac78b332f83caf8e016 <-> dd2295be9a28477c98e0d3a1a1fed6c6,0.0
2e4c26802fd94942a4d64e84e95c0d23 <-> 69de05283d0247858fc024b175268a76,0.0
4fd2b5d9e23444ceba8815cfdf064b1c <-> b2b95b20aa0242e882363816d15b13e8,0.0
9a085a1357fa4134a3ab0f0934f81875 <-> 483c53e399694ebe8e6e483c0775beea,0.0
49698b4f23684a569ac46dfe237a1f6f <-> 6889ecc1ff164eb7ab7bacd7d741aa2e,0.0
7690023c372b4d68805bedc9538b3b55 <-> b2b95b20aa0242e882363816d15b13e8,0.0
09d84c60b7e942abb726bc56923861f7 <-> 0091edbb928b421bafe58e13b6df2481,0.0
f038b009648748f79fa7b8636b15649d <-> 798f19c1081847298effcd84f7367418,0.0
efceb6336f0445f4b917084fa2862177 <-> ea497570ea42406da94f2344b1d10dcb,0.0
bf4616de7de944ae9bc9be8efd9009c0 <-> 897e0fdb7d5f4194b93e27bf75910faa,0.0
e6288a8445f84cfebe4d54d98400b77f <-> 483c53e399694ebe8e6e483c0775beea,0.0
49698b4f23684a569ac46dfe237a1f6f <-> 1a1a9baab8684d9d9675eca026b00a5f,0.0
60c1e4e3b09e4aa8b73e34b37ef50f98 <-> 7617cddb56b5467da69609cd13ff150b,0.0
40c625373cca47ad987373cddea48e70 <-> a442e044a2724160bb4dc4ee6295bf73,0.0
d28c45983c684c2bbacd9fc0403e905f <-> f8f917fe770d40a799119757bafc5475,0.0
5f88aaee589e4e01a119f7e6a67e05d5 <-> 9f266c28942c430f873f728b5983d1cf,0.0
235a844d83fa4683affbe1d62adf2fbd <-> f1609fd164ab4a0f8709a39557299e02,0.0
60f951ed35d3471185b35df692da17ea <-> 9a5bc27da0ed4cd492113a734b32a629,0.0
4694e999538a4c7cae4926c99e784532 <-> 18778b60c3c74e0d8372c54ca59fc3df,0.0
c36aa7f025174baeb6ed267cf480f3c0 <-> 89173fb7f1d044638a613accd3d0dc87,0.0
78afc86d6f8445c2adc1d83c4a706d8a <-> 623dc1ca0abc4eb1bb72208fbaf8d504,0.0
b80c009d29a449808960613d4dc788f1 <-> a758ed517416403585223b37bfde95e2,0.0
235a844d83fa4683affbe1d62adf2fbd <-> 40c625373cca47ad987373cddea48e70,0.0
e5f5b3c94ecf4ac5bde5b60c07fd9132 <-> 2fa016ea6387442d8f2a2b3913d6edec,0.0
0db7eaddcdfe40a7a2e9870e2886bedb <-> 4fd2b5d9e23444ceba8815cfdf064b1c,0.0
30320c56beb24fe2aedd159b4d3950ef <-> 506247ecc9634fcda2b83c9fdd65e51b,0.0
5142e9d5100e46de8d977c8f0a6dc990 <-> cd1ded51b95b402b8d76c846b938ecce,0.0
7576a9787d8445c08f0c13b8f9697673 <-> 7617cddb56b5467da69609cd13ff150b,0.0
4ecaa31dce4f4a89a0acafcebb16861f <-> 1758f80c9988401b9072532189f1faf6,0.0
5f88aaee589e4e01a119f7e6a67e05d5 <-> 7576a9787d8445c08f0c13b8f9697673,0.0
9a5bc27da0ed4cd492113a734b32a629 <-> 7bf53713db524184afa8ab585f8242b5,0.0
5d3f47fb795047caadc42ab1ad983ca7 <-> 5c5a98d06be244dcba9523e3b74d3719,0.0
42f254a7f8be47a7978e642316e999a0 <-> 5f88aaee589e4e01a119f7e6a67e05d5,0.0
5250e0c4eef5483e8374e7dc71044909 <-> c7d287130eda45c298231fb65ece88a1,0.0
675f697df08c4108bf0122b07da92c1b <-> f8f917fe770d40a799119757bafc5475,0.0
42f254a7f8be47a7978e642316e999a0 <-> ac59e167973e4e8991f1233b82899e98,0.0
59134d8247024b8ab35c22b840afb361 <-> 89d3aa574ff041e5a09922c2fe06ca21,0.0
eee4f87c95624e5680547a7ac8a02d40 <-> 927e81cd78b8449bb016ea73b53e6544,0.0
89459fc63de549b08918f664273e8b93 <-> ec2decabdc5e4484984923188a389fa6,0.0
821013efd38a41f0b12a70123c716759 <-> eafcc17601e44858877257a3d56ce38c,0.0
d35b5b35738d4443862d2b13c22696cd <-> 96548ca2d4ab48da821982727c6fb65f,0.0
490493056a47407b9cb8906ae825bb0f <-> 0df4b5afb7074fd3b0a1052e8b84140a,0.0
4ba24436320b40199cf673de289640ea <-> 89820d92e0424e8ab7286084af8fef91,0.0
c0b0128fb8d94304b3a1cd557b8453f8 <-> ac59e167973e4e8991f1233b82899e98,0.0
3af1df6eeadc4987be24a92ea5d3c873 <-> e808ef733ecf4e47832a42132bc7e537,0.0
4ecaa31dce4f4a89a0acafcebb16861f <-> 66cc39fe7e934bf2bf24ff6f6c559524,0.0
294bea47eaf94d8d9a89b32ff13509d4 <-> 87d9195b5700481bb020cc5a15a6665a,0.0
07f414501e5c4d25828c25ab6ff5abd2 <-> b60f19f680e648a7a16fd3675dc4d7cf,0.0
47806a685cd34630be105554163760d1 <-> 0df7ee329bbf401eb00d59a5e8e25b73,0.0
8d512e888cc645ef981a176f931affbf <-> e9c40280b6cd49b58b2a0af41de7ee47,0.0
4725dcf727a848a3856928b38f8f1250 <-> af19b58f8fa74c16b844ac88c01119df,0.0
e48e393aa9ff4e7da6c3327e2a0e8a82 <-> f123eaa3e14741d5ad3bf383ca9a34c3,0.0
a9bad358c1e94347869d7dc578c5d195 <-> 416128a7b06d4c569c1b1a1070cb69c8,0.0
534c9738263d4003af352b09c4fd0a6e <-> 483c53e399694ebe8e6e483c0775beea,0.0
5f88aaee589e4e01a119f7e6a67e05d5 <-> 2e0915e70c86482b83f785a166fabbb0,0.0
8d512e888cc645ef981a176f931affbf <-> 574ab0da3f3d4071bbd707b902e02f45,0.0
60f951ed35d3471185b35df692da17ea <-> b150388f9093463a97d4fd62dfe8d2d1,0.0
89d3aa574ff041e5a09922c2fe06ca21 <-> ea497570ea42406da94f2344b1d10dcb,0.0
22635aa8acee4cfe91a6cdc80dac8ba9 <-> b003571fb38d47b389a206b06e869dd5,0.0
1e2e706f38784649b351bc19af3f4477 <-> 294bea47eaf94d8d9a89b32ff13509d4,0.0
74309aaed5914a1b90a2ac458b552626 <-> 67ee6cf8da674b6585aeadea34061fed,0.0
5eadf68a913a417fb76495bfde1726bd <-> 0af79d9a5bfa483dbbaf34a37c468cb4,0.0
05a276428f484833a1054b945b1bb575 <-> 5d3f47fb795047caadc42ab1ad983ca7,0.0
2e03e4b59f324286af529250ab75a9bf <-> 0df4b5afb7074fd3b0a1052e8b84140a,0.0
60f951ed35d3471185b35df692da17ea <-> be41e0e96c0c40a4a7e664619cf59e1c,0.0
5250e0c4eef5483e8374e7dc71044909 <-> f1487c21e9d84fe99b2575b2bec8c785,0.0
cedc33441ec0432691cb2112f159391e <-> e5f5b3c94ecf4ac5bde5b60c07fd9132,0.0
5b3236323b0244a4aec7c26191504fb2 <-> 802a9802cb494ed5ab3d102af47ee5fe,0.0
49b7cdb9b6934f8d9783883cf51bece2 <-> ecf679e5c6c1459cbca05997812f314e,0.0
f1487c21e9d84fe99b2575b2bec8c785 <-> 853e0e92847c4cac8059a210aed529b5,0.0
316187867f344601a8622333c9f03275 <-> 6ee279d525ba4246a9d6c885146a938e,0.0
d28c45983c684c2bbacd9fc0403e905f <-> 5eadf68a913a417fb76495bfde1726bd,0.0
4ecaa31dce4f4a89a0acafcebb16861f <-> 3a6b3811bf764f8d91d46841f11d9ed0,0.0
afc25092917d4a088fdc7f591fa2eff6 <-> fb88517dfddb427c8aa520c811970276,0.0
eafcc17601e44858877257a3d56ce38c <-> 6ee279d525ba4246a9d6c885146a938e,0.0
f794a99d30934a64962346ffb15a17f1 <-> 017a12a6e84f4a5789521db85f07ba1b,0.0
ab8b9fe58da24107b25bb0416374afc1 <-> 927e81cd78b8449bb016ea73b53e6544,0.0
d61da1870d664000b9b4dfa3d81e02bd <-> eafcc17601e44858877257a3d56ce38c,0.0
78afc86d6f8445c2adc1d83c4a706d8a <-> 6d63e0cbaf68444cacb25364fc5427db,0.0
ec2decabdc5e4484984923188a389fa6 <-> 8d07717213c64953a432734b8c100a55,0.0
b9a3d0a4a4b14e508a3448213a9e28a2 <-> 78afc86d6f8445c2adc1d83c4a706d8a,0.0
cedc33441ec0432691cb2112f159391e <-> 60c1e4e3b09e4aa8b73e34b37ef50f98,0.0
07697cca1811461090a62a5e1b3c9985 <-> be41e0e96c0c40a4a7e664619cf59e1c,0.0
d28c45983c684c2bbacd9fc0403e905f <-> 39c1283fe373444d8e174d8933f21961,0.0
a57825b87aed4deda1a98638126e4c48 <-> 99383e3dd45c4282958b6e4d27a00bd0,0.0
a4641b2985944c338dec7db1eba440c9 <-> 059cd1204f2f49a985775026bae3d9a5,0.0
d28c45983c684c2bbacd9fc0403e905f <-> df840dc57fa643c4a2263c66929abcbd,0.0
f296ec6acfed45fb82b0d0578480605e <-> 60c1e4e3b09e4aa8b73e34b37ef50f98,0.0
c3471ef78a524c9a9d0c85ad644117db <-> 534c9738263d4003af352b09c4fd0a6e,0.0
0ce4e639d3c14322be7d3103da4775b9 <-> c3471ef78a524c9a9d0c85ad644117db,0.0
4f65bd156b324051b9d01ae5927c36c0 <-> 5c5a98d06be244dcba9523e3b74d3719,0.0
18778b60c3c74e0d8372c54ca59fc3df <-> 67ee6cf8da674b6585aeadea34061fed,0.0
c899e54985934a57a3d3286df5bce7ed <-> c080765d53fa4c61be24f91d9e8918f0,0.0
39f86058884f4a288eb7ab0bdbc0edd4 <-> 63c6cc48f8d44b1eb51dbb781127876d,0.0
40ffe739f8d347588b6f0ce09a60b80e <-> 3a6b3811bf764f8d91d46841f11d9ed0,0.0
821013efd38a41f0b12a70123c716759 <-> b150388f9093463a97d4fd62dfe8d2d1,0.0
e65a59df2b2143cd841e744e94da27ed <-> 59134d8247024b8ab35c22b840afb361,0.0
821013efd38a41f0b12a70123c716759 <-> 235a844d83fa4683affbe1d62adf2fbd,0.0
df2b5bef48e14f868f32f79114c0197d <-> 0ae0dfcbddee49778fac9744c320b39a,0.0
1fddb1e94a314bc784e7a859415c0dc5 <-> 2e4c26802fd94942a4d64e84e95c0d23,0.0
878ea1138a9e4a2c8008cf212d66140c <-> 4725dcf727a848a3856928b38f8f1250,0.0
b80c009d29a449808960613d4dc788f1 <-> afc25092917d4a088fdc7f591fa2eff6,0.0
375b5314337746379a84183a6d756b6a <-> 7617cddb56b5467da69609cd13ff150b,0.0
a57825b87aed4deda1a98638126e4c48 <-> a4641b2985944c338dec7db1eba440c9,0.0
be41e0e96c0c40a4a7e664619cf59e1c <-> 7576a9787d8445c08f0c13b8f9697673,0.0
d9890e9f2682486ca1e326870d88372d <-> fe6def37a520457cab6ff1a8f5be0627,0.0
c36aa7f025174baeb6ed267cf480f3c0 <-> f123eaa3e14741d5ad3bf383ca9a34c3,0.0
63bd864351b84cf6b05645a8423290d6 <-> c7d287130eda45c298231fb65ece88a1,0.0
548b0b05ad484a058d884fc255ea0840 <-> e48e393aa9ff4e7da6c3327e2a0e8a82,0.0
cef807f9ac2d4af39fa62412b976af9b <-> ec2decabdc5e4484984923188a389fa6,0.0
5f88aaee589e4e01a119f7e6a67e05d5 <-> 7617cddb56b5467da69609cd13ff150b,0.0
5c5a98d06be244dcba9523e3b74d3719 <-> dd2295be9a28477c98e0d3a1a1fed6c6,0.0
60c1e4e3b09e4aa8b73e34b37ef50f98 <-> d9534052607849d28a437426670a7d9e,0.0
8d512e888cc645ef981a176f931affbf <-> 5142e9d5100e46de8d977c8f0a6dc990,0.0
a078b92698124410b621b60fefb17864 <-> 66bfae54837d4cbeb63643bff3f06ed9,0.0
f68b7c128e1748ce88094fc20243ada0 <-> 802a9802cb494ed5ab3d102af47ee5fe,0.0
94c1337605bb446c90bc6c8e201e9819 <-> 0a32074affa540468f5d1e4c2af3dd9d,0.0
371f58187d854c47b1a67e394812740c <-> 07697cca1811461090a62a5e1b3c9985,0.0
d529c0dd97ec4e5fa748cc769f1ddb59 <-> 5d3f47fb795047caadc42ab1ad983ca7,0.0
07697cca1811461090a62a5e1b3c9985 <-> cb36b4ebfe2c48078e33f88e2e3559d9,0.0
878ea1138a9e4a2c8008cf212d66140c <-> d61da1870d664000b9b4dfa3d81e02bd,0.0
be41e0e96c0c40a4a7e664619cf59e1c <-> 62e41f66087a42d08511e07bad22d845,0.0
3f2e2dbf9ff8436aaaa057443cf14d71 <-> 89459fc63de549b08918f664273e8b93,0.0
66250ad1953746f08ee3605328d82999 <-> 99383e3dd45c4282958b6e4d27a00bd0,0.0
ecf679e5c6c1459cbca05997812f314e <-> 5d3f47fb795047caadc42ab1ad983ca7,0.0
77b4e11cd1e24685be2f503cc4268e21 <-> f123eaa3e14741d5ad3bf383ca9a34c3,0.0
017a12a6e84f4a5789521db85f07ba1b <-> fb88517dfddb427c8aa520c811970276,0.0
22635aa8acee4cfe91a6cdc80dac8ba9 <-> 2fa016ea6387442d8f2a2b3913d6edec,0.0
375b5314337746379a84183a6d756b6a <-> 4ecaa31dce4f4a89a0acafcebb16861f,0.0
cb36b4ebfe2c48078e33f88e2e3559d9 <-> 5142e9d5100e46de8d977c8f0a6dc990,0.0
74309aaed5914a1b90a2ac458b552626 <-> 416128a7b06d4c569c1b1a1070cb69c8,0.0
2fa016ea6387442d8f2a2b3913d6edec <-> 367b17dcf7bd49b7ae039c7cb41f2b70,0.0
3b6f0eb18f114562915750f2717954c3 <-> d61da1870d664000b9b4dfa3d81e02bd,0.0
8d512e888cc645ef981a176f931affbf <-> f794a99d30934a64962346ffb15a17f1,0.0
f038b009648748f79fa7b8636b15649d <-> 490493056a47407b9cb8906ae825bb0f,0.0
235a844d83fa4683affbe1d62adf2fbd <-> 89d3aa574ff041e5a09922c2fe06ca21,0.0
3f2e2dbf9ff8436aaaa057443cf14d71 <-> c080765d53fa4c61be24f91d9e8918f0,0.0
2c69493091d84509b60957e3c60cdc9f <-> 7048420b6f974ac78b332f83caf8e016,0.0
eee4f87c95624e5680547a7ac8a02d40 <-> 5061dcd7413e4226bafaf49c072ab83c,0.0
615f77405ac842d0a1f32e83826f68b9 <-> 675f697df08c4108bf0122b07da92c1b,0.0
9152cf9f4b0045aaa8dd5aad5f1267d9 <-> 878ea1138a9e4a2c8008cf212d66140c,0.0
711ae3bba8e9412d99264b4f1581fb54 <-> 4ba24436320b40199cf673de289640ea,0.0
d9890e9f2682486ca1e326870d88372d <-> 5f88aaee589e4e01a119f7e6a67e05d5,0.0
b2b95b20aa0242e882363816d15b13e8 <-> 367b17dcf7bd49b7ae039c7cb41f2b70,0.0
a758ed517416403585223b37bfde95e2 <-> 5061dcd7413e4226bafaf49c072ab83c,0.0
f3b5877b0e134d0a91e1eaac10376204 <-> 66c33bba143f486dbae84e6781c89866,0.0
4fd2b5d9e23444ceba8815cfdf064b1c <-> 367b17dcf7bd49b7ae039c7cb41f2b70,0.0
7bf53713db524184afa8ab585f8242b5 <-> 8d07717213c64953a432734b8c100a55,0.0
59134d8247024b8ab35c22b840afb361 <-> dc60781dc3124d49a810291794a6d7c7,0.0
c36aa7f025174baeb6ed267cf480f3c0 <-> 86a920fb47de4c3a86deaf0ad8381be4,0.0
5b3236323b0244a4aec7c26191504fb2 <-> 1aaba214c2ef4a67887514b45613a3f9,0.0
94c1337605bb446c90bc6c8e201e9819 <-> 5061dcd7413e4226bafaf49c072ab83c,0.0
d9890e9f2682486ca1e326870d88372d <-> 2fa016ea6387442d8f2a2b3913d6edec,0.0
c899e54985934a57a3d3286df5bce7ed <-> bab2683448e04ef7b2d7a78196cfeffe,0.0
294bea47eaf94d8d9a89b32ff13509d4 <-> 7576a9787d8445c08f0c13b8f9697673,0.0
4694e999538a4c7cae4926c99e784532 <-> ee9309246bd34b6993eead41053e773b,0.0
8d081743f9db4b7c8724d675c2cd6b80 <-> c080765d53fa4c61be24f91d9e8918f0,0.0
cefa47243b0f48bbb0cbe46b926bcff3 <-> 2233bb6bc78b4bd5835db376d88b3771,0.0
1e2e706f38784649b351bc19af3f4477 <-> d9890e9f2682486ca1e326870d88372d,0.0
1e2e706f38784649b351bc19af3f4477 <-> 4ba24436320b40199cf673de289640ea,0.0
675f697df08c4108bf0122b07da92c1b <-> 0df7ee329bbf401eb00d59a5e8e25b73,0.0
a57825b87aed4deda1a98638126e4c48 <-> eef9ec1be80c499c8627ee00a56812d3,0.0
f296ec6acfed45fb82b0d0578480605e <-> c0b0128fb8d94304b3a1cd557b8453f8,0.0
b150388f9093463a97d4fd62dfe8d2d1 <-> 39c1283fe373444d8e174d8933f21961,0.0
5287434374c24bf1bfb0adc71218a52b <-> 96548ca2d4ab48da821982727c6fb65f,0.0
821013efd38a41f0b12a70123c716759 <-> dc60781dc3124d49a810291794a6d7c7,0.0
9a5bc27da0ed4cd492113a734b32a629 <-> 2aa73acd14684d5bba50a815518cbf1e,0.0
99383e3dd45c4282958b6e4d27a00bd0 <-> 96ff4a4dd2244e4c88c9f4c8ac236ef5,0.0
ab87d98fb54b48cf9e4b5be167bcebb2 <-> 47806a685cd34630be105554163760d1,0.0
d9890e9f2682486ca1e326870d88372d <-> 6a5dc689df284d34bef84010cde2d986,0.0
3af1df6eeadc4987be24a92ea5d3c873 <-> 1758f80c9988401b9072532189f1faf6,0.0
f3b5877b0e134d0a91e1eaac10376204 <-> 09d84c60b7e942abb726bc56923861f7,0.0
4f65bd156b324051b9d01ae5927c36c0 <-> 0af79d9a5bfa483dbbaf34a37c468cb4,0.0
0bf37978d4f949629da167a7b6ae7fff <-> ac59e167973e4e8991f1233b82899e98,0.0
e65a59df2b2143cd841e744e94da27ed <-> 191d6141800b4e419ba063d4314b57aa,0.0
c0b0128fb8d94304b3a1cd557b8453f8 <-> efceb6336f0445f4b917084fa2862177,0.0
9ad391e446c1443ba4b8b25a6e8c13d9 <-> b003571fb38d47b389a206b06e869dd5,0.0
f8f917fe770d40a799119757bafc5475 <-> 7617cddb56b5467da69609cd13ff150b,0.0
c36aa7f025174baeb6ed267cf480f3c0 <-> 01901e80094340f4991c502ad8fb04db,0.0
b2b95b20aa0242e882363816d15b13e8 <-> 8d07717213c64953a432734b8c100a55,0.0
7bdf6866816d41f5bed00b0e09f72fda <-> 60c1e4e3b09e4aa8b73e34b37ef50f98,0.0
3b6f0eb18f114562915750f2717954c3 <-> a078b92698124410b621b60fefb17864,0.0
aee563d1adb14a708fc4bf868867352b <-> 74309aaed5914a1b90a2ac458b552626,0.0
aee563d1adb14a708fc4bf868867352b <-> 8d9177359d1646fa943d84195825a730,0.0
d9890e9f2682486ca1e326870d88372d <-> 2233bb6bc78b4bd5835db376d88b3771,0.0
78afc86d6f8445c2adc1d83c4a706d8a <-> 810966a679c744ccbb5db558ed4c5bd7,0.0
d529c0dd97ec4e5fa748cc769f1ddb59 <-> 1ab1ade15a944256accd31637f1cb562,0.0
c36aa7f025174baeb6ed267cf480f3c0 <-> bf4616de7de944ae9bc9be8efd9009c0,0.0
cd1ded51b95b402b8d76c846b938ecce <-> 802a9802cb494ed5ab3d102af47ee5fe,0.0
c36aa7f025174baeb6ed267cf480f3c0 <-> 77b4e11cd1e24685be2f503cc4268e21,0.0
9a61014200f94a36827ff167d7f413de <-> 5142e9d5100e46de8d977c8f0a6dc990,0.0
89173fb7f1d044638a613accd3d0dc87 <-> dd2295be9a28477c98e0d3a1a1fed6c6,0.0
f038b009648748f79fa7b8636b15649d <-> 230abcbfdd894c11b86220d0ef0808f0,0.0
92c966bb415543e7866b70a0b56d1a79 <-> 416128a7b06d4c569c1b1a1070cb69c8,0.0
675f697df08c4108bf0122b07da92c1b <-> 810966a679c744ccbb5db558ed4c5bd7,0.0
623dc1ca0abc4eb1bb72208fbaf8d504 <-> 483c53e399694ebe8e6e483c0775beea,0.0
9368cbaaed1d46d69144dc76268f33d4 <-> bf4616de7de944ae9bc9be8efd9009c0,0.0
f3b5877b0e134d0a91e1eaac10376204 <-> 335ce475732f410d8b05fc7b73dc6f12,0.0
5d3f47fb795047caadc42ab1ad983ca7 <-> dd2295be9a28477c98e0d3a1a1fed6c6,0.0
0bf37978d4f949629da167a7b6ae7fff <-> 0df7ee329bbf401eb00d59a5e8e25b73,0.0
63bd864351b84cf6b05645a8423290d6 <-> dc854ee703874e40b701e53b2cff1649,0.0
4ecaa31dce4f4a89a0acafcebb16861f <-> 4fd2b5d9e23444ceba8815cfdf064b1c,0.0
a4641b2985944c338dec7db1eba440c9 <-> 67ee6cf8da674b6585aeadea34061fed,0.0
9ad391e446c1443ba4b8b25a6e8c13d9 <-> 6889ecc1ff164eb7ab7bacd7d741aa2e,0.0
5287434374c24bf1bfb0adc71218a52b <-> 0af79d9a5bfa483dbbaf34a37c468cb4,0.0
66c33bba143f486dbae84e6781c89866 <-> 0ae0dfcbddee49778fac9744c320b39a,0.0
371f58187d854c47b1a67e394812740c <-> 7690023c372b4d68805bedc9538b3b55,0.0
4fd2b5d9e23444ceba8815cfdf064b1c <-> 0df7ee329bbf401eb00d59a5e8e25b73,0.0
b9a3d0a4a4b14e508a3448213a9e28a2 <-> ac59e167973e4e8991f1233b82899e98,0.0
375b5314337746379a84183a6d756b6a <-> a758ed517416403585223b37bfde95e2,0.0
230abcbfdd894c11b86220d0ef0808f0 <-> 21a79ccad7a94971a2b3231352e65dbf,0.0
b9a3d0a4a4b14e508a3448213a9e28a2 <-> 47806a685cd34630be105554163760d1,0.0
dc5f596b83994473b1c7e0a2549c2ade <-> a758ed517416403585223b37bfde95e2,0.0
d17765c8afba473d8b722ccfaffd96f8 <-> 802a9802cb494ed5ab3d102af47ee5fe,0.0
4694e999538a4c7cae4926c99e784532 <-> 59134d8247024b8ab35c22b840afb361,0.0
a4b3a2fd3761469ba10e0ab16d1b55c7 <-> cd1ded51b95b402b8d76c846b938ecce,0.0
39f86058884f4a288eb7ab0bdbc0edd4 <-> 47806a685cd34630be105554163760d1,0.0
2c69493091d84509b60957e3c60cdc9f <-> 7617cddb56b5467da69609cd13ff150b,0.0
27382f06a31440e2b587212aa1676aad <-> 96548ca2d4ab48da821982727c6fb65f,0.0
5eadf68a913a417fb76495bfde1726bd <-> 0bf37978d4f949629da167a7b6ae7fff,0.0
c080765d53fa4c61be24f91d9e8918f0 <-> 6a5dc689df284d34bef84010cde2d986,0.0
01901e80094340f4991c502ad8fb04db <-> 5142e9d5100e46de8d977c8f0a6dc990,0.0
c83bb8dec6bc491e8e06eedfa6aea935 <-> d36c92427637495cb4624a9781dc6ea2,0.0
05a276428f484833a1054b945b1bb575 <-> dc854ee703874e40b701e53b2cff1649,0.0
890fb25c03b44e81adbdae1d635437fb <-> e62887a7f3254d0c875f2e5e48382429,0.0
017a12a6e84f4a5789521db85f07ba1b <-> 0af79d9a5bfa483dbbaf34a37c468cb4,0.0
09d84c60b7e942abb726bc56923861f7 <-> 0a32074affa540468f5d1e4c2af3dd9d,0.0
66c33bba143f486dbae84e6781c89866 <-> c9aa222614ec4c18b82c29ef1d15995e,0.0
4fd2b5d9e23444ceba8815cfdf064b1c <-> ae1ae2b9d0db43209fda755de8c11396,0.0
a4b3a2fd3761469ba10e0ab16d1b55c7 <-> 40c625373cca47ad987373cddea48e70,0.0
0ce0732386d1419e9943d5c5e78c8083 <-> d93fbd22d82c42739013ebe75a08ab7a,0.0
21a79ccad7a94971a2b3231352e65dbf <-> ea497570ea42406da94f2344b1d10dcb,0.0
3fc8956820d3418c975f2992952db803 <-> 4ecaa31dce4f4a89a0acafcebb16861f,0.0
f296ec6acfed45fb82b0d0578480605e <-> 69de05283d0247858fc024b175268a76,0.0
18778b60c3c74e0d8372c54ca59fc3df <-> d70e29f964584805b27ec9cab050eb89,0.0
f68b7c128e1748ce88094fc20243ada0 <-> 67ee6cf8da674b6585aeadea34061fed,0.0
ca47653695704b528f85f293f4feea24 <-> 623dc1ca0abc4eb1bb72208fbaf8d504,0.0
40c625373cca47ad987373cddea48e70 <-> b043e94421944a7181b97fe224874680,0.0
77b4e11cd1e24685be2f503cc4268e21 <-> 66bfae54837d4cbeb63643bff3f06ed9,0.0
0ce0732386d1419e9943d5c5e78c8083 <-> 5061dcd7413e4226bafaf49c072ab83c,0.0
2e4c26802fd94942a4d64e84e95c0d23 <-> 0091edbb928b421bafe58e13b6df2481,0.0
e5f5b3c94ecf4ac5bde5b60c07fd9132 <-> 5d213698ab70424489e0ddb77b22bf58,0.0
d93fbd22d82c42739013ebe75a08ab7a <-> 8d9177359d1646fa943d84195825a730,0.0
cefa47243b0f48bbb0cbe46b926bcff3 <-> 59134d8247024b8ab35c22b840afb361,0.0
821013efd38a41f0b12a70123c716759 <-> 335ce475732f410d8b05fc7b73dc6f12,0.0
2e4c26802fd94942a4d64e84e95c0d23 <-> dd2295be9a28477c98e0d3a1a1fed6c6,0.0
0db7eaddcdfe40a7a2e9870e2886bedb <-> 2c69493091d84509b60957e3c60cdc9f,0.0
813d0da6805a4336866951e2f40884da <-> 927e81cd78b8449bb016ea73b53e6544,0.0
